objectid,Reporter,ComName,SciName,OccStatus,ObsDate,DateAcc,DateEnt,DateUp,Location,Latitude,Longitude,Datum,CoordAcc,Method,DataType,LocalOwner,Habitat,Locality,Site,InfestAcre,GrossAcre,Abundance,Density,NumCollect,Percentcov,TreatArea,TreatComm,Quantity,QuantityU,TrapType,NumTraps,Comments,VisitType,CollectTme,Surveyor,RecSource,RecOwner,RecSrcTyp,OrigName,Nativity,Host,Host_Name,VerifyMthd,IDCred,Verified,Reviewer,ReviewDate,OrgSrcID,PID,Voucher,Museum,MuseumRec,Reference,,,,
8241588,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,2-Jul-17,,3-Aug-19,,"Broward, Florida, United States",26.0597,-80.44522,WGS84     ,,,,,,,,,,,,1,,,,,,,, ,Capture,,John Hammond,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241584,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,23-Jan-18,,3-Aug-19,,"Broward, Florida, United States",26.0555,-80.4589,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241582,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,21-Dec-17,,3-Aug-19,,"Broward, Florida, United States",26.05445,-80.46202,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241580,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,7-Jul-17,,3-Aug-19,,"Broward, Florida, United States",26.05303,-80.46608,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241579,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,2-Jul-17,,3-Aug-19,,"Broward, Florida, United States",26.05252,-80.46755,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241570,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,2-Feb-19,,3-Aug-19,,"Broward, Florida, United States",26.05108,-80.47143,WGS84     ,,,,,,,,,,,,1,,,,,,,, ,Capture,,Thomas Aycock,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241568,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,5-Jul-17,,3-Aug-19,,"Broward, Florida, United States",26.04977,-80.47523,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241564,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,12-Aug-17,,3-Aug-19,,"Broward, Florida, United States",26.04913,-80.47713,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241563,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,15-Jan-18,,3-Aug-19,,"Broward, Florida, United States",26.04879,-80.47806,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241559,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,20-Nov-18,,3-Aug-19,,"Broward, Florida, United States",26.03724,-80.24402,WGS84     ,,,,,,,,,,,,1,,,,,,,,"J. Cole, E. Gati",Capture,,UF FL Research Education Center,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241489,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,8-Jul-17,,3-Aug-19,,"Broward, Florida, United States",26.03544,-80.49184,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241488,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,16-Jun-17,,3-Aug-19,,"Broward, Florida, United States",26.0352,-80.46978,WGS84     ,,,,,,,,,,,,1,,,,,,,, ,Capture,,John Hammond,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241487,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,4-Feb-18,,3-Aug-19,,"Broward, Florida, United States",26.03483,-80.49223,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241476,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,6-Jan-18,,3-Aug-19,,"Broward, Florida, United States",26.03203,-80.49424,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-31,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241475,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,4-Jul-17,,3-Aug-19,,"Broward, Florida, United States",26.02609,-80.49886,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241474,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,2-Aug-17,,3-Aug-19,,"Broward, Florida, United States",26.02584,-80.44297,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-33,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241473,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,28-Jun-17,,3-Aug-19,,"Broward, Florida, United States",26.02403,-80.5004,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241472,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,21-Jan-18,,3-Aug-19,,"Broward, Florida, United States",26.0232,-80.5006,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241471,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,17-Jun-17,,3-Aug-19,,"Broward, Florida, United States",26.0217,-80.4428,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-33,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241464,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,29-Jan-19,,3-Aug-19,,"Broward, Florida, United States",26.01576,-80.50675,WGS84     ,,,,,,,,,,,,5,,,,,,,,"C. Gillette, K. Pavlidis",Capture,,UF FL Research Education Center,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241462,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,29-Jan-19,,3-Aug-19,,"Broward, Florida, United States",26.01222,-80.44253,WGS84     ,,,,,,,,,,,,1,,,,,,,, ,Capture,,Anne Gorden-Vega,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241459,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Positive,15-Nov-18,,3-Aug-19,,"Broward, Florida, United States",26.01113,-80.43927,WGS84     ,,,,,,,,,,,,,,,,1,Individuals,,,snake was under trailer last night.  unsure if animal is still present under house,Observation,,louis rivera,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Photographs,Verified,Verified,,,,,,,,,,,,
8241456,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,23-Jan-18,,3-Aug-19,,"Broward, Florida, United States",26.00886,-80.51122,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241455,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,1-Jul-17,,3-Aug-19,,"Broward, Florida, United States",26.0077,-80.4422,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-33,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241449,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,8-Dec-17,,3-Aug-19,,"Broward, Florida, United States",26.0041,-80.5153,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241447,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,20-Jun-17,,3-Aug-19,,"Broward, Florida, United States",26.00282,-80.51641,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241446,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,29-Jun-17,,3-Aug-19,,"Broward, Florida, United States",25.99626,-80.52135,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241444,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,31-Jan-18,,3-Aug-19,,"Broward, Florida, United States",25.99361,-80.52336,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241443,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,10-Apr-17,,3-Aug-19,,"Broward, Florida, United States",25.9935,-80.8494,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-28T,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241442,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,26-Jun-17,,3-Aug-19,,"Broward, Florida, United States",25.99239,-80.52425,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241441,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,22-Apr-17,,3-Aug-19,,"Broward, Florida, United States",25.99172,-80.84205,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-28T,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241439,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,29-Dec-17,,3-Aug-19,,"Broward, Florida, United States",25.99067,-80.83972,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-28T,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241438,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,3-Apr-17,,3-Aug-19,,"Broward, Florida, United States",25.99057,-80.84024,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-31N,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241437,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Positive,3-Mar-09,,3-Aug-19,,"Broward, Florida, United States",25.99014,-80.52772,WGS84     ,,,,,,,,,,,,,,,,2,Individuals,,,Istokpoga Canal,Observation,,USGS NAS,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Expertise,Verified,Verified,,,,,,,,,,,,
8241436,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,11-Feb-18,,3-Aug-19,,"Broward, Florida, United States",25.9885,-80.5273,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241435,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,8-Dec-17,,3-Aug-19,,"Broward, Florida, United States",25.98799,-80.52751,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241434,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,19-Dec-17,,3-Aug-19,,"Broward, Florida, United States",25.98778,-80.52763,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241432,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,8-Dec-17,,3-Aug-19,,"Broward, Florida, United States",25.98633,-80.52885,WGS84     ,,,,,,,,,,,,1,,,,,,,, ,Capture,,Oswaldo Gonzalez,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241431,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,27-Dec-18,,3-Aug-19,,"Broward, Florida, United States",25.98608,-80.30356,WGS84     ,,,,,,,,,,,,1,,,,,,,, ,Found Dead,,Raymond Frederick,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Photographs,Verified,Verified,,,,,,,,,,,,
8241429,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,19-Apr-17,,3-Aug-19,,"Broward, Florida, United States",25.98418,-80.83773,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-28T,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241428,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,19-Jan-18,,3-Aug-19,,"Broward, Florida, United States",25.98346,-80.5309,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241420,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,9-Feb-18,,3-Aug-19,,"Broward, Florida, United States",25.9814,-80.5326,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241419,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,17-Jan-18,,3-Aug-19,,"Broward, Florida, United States",25.97948,-80.53389,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241418,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,18-Dec-17,,3-Aug-19,,"Broward, Florida, United States",25.97945,-80.5339,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241417,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,4-Jul-17,,3-Aug-19,,"Broward, Florida, United States",25.97903,-80.53437,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241416,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,19-Dec-17,,3-Aug-19,,"Broward, Florida, United States",25.97897,-80.53427,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241415,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,19-Jan-18,,3-Aug-19,,"Broward, Florida, United States",25.97838,-80.53473,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241414,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,29-Jun-17,,3-Aug-19,,"Broward, Florida, United States",25.97523,-80.53722,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241413,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,29-Dec-17,,3-Aug-19,,"Broward, Florida, United States",25.97366,-80.53836,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241412,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,24-Jan-18,,3-Aug-19,,"Broward, Florida, United States",25.97355,-80.53839,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
8241411,FWCC Exotic Species Database Florida Fish and Wildlife Conservation Commission,Burmese python,Python molurus ssp. bivittatus,Treated,23-Jan-18,,3-Aug-19,,"Broward, Florida, United States",25.97324,-80.53858,WGS84     ,,,,,,,,,,,,1,,,,,,,,L-67A,Capture,,Mike Kirkland,,State Agency,Bulk Data,Python molurus bivittatus,Introduced,,,Specimens,Verified,Verified,,,,,,,,,,,,
