Name_x,Name_y,Games,Event
Doris Gudrun Fuchs (-Brause),Sharon Lee Richardson (-Zuber),1960 Summer,Gymnastics Women's Uneven Bars
Doris Gudrun Fuchs (-Brause),Gail Evelyn Sontgerath (-Whitney),1960 Summer,Gymnastics Women's Uneven Bars
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",Muriel Evelyn Davis-Grossfeld,1960 Summer,Gymnastics Women's Uneven Bars
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",Doris Gudrun Fuchs (-Brause),1960 Summer,Gymnastics Women's Uneven Bars
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)","Teresa Marie ""Teri"" Montefusco (-Miller)",1960 Summer,Gymnastics Women's Uneven Bars
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",Sharon Lee Richardson (-Zuber),1960 Summer,Gymnastics Women's Uneven Bars
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",Gail Evelyn Sontgerath (-Whitney),1960 Summer,Gymnastics Women's Uneven Bars
"Teresa Marie ""Teri"" Montefusco (-Miller)",Muriel Evelyn Davis-Grossfeld,1960 Summer,Gymnastics Women's Uneven Bars
"Teresa Marie ""Teri"" Montefusco (-Miller)",Doris Gudrun Fuchs (-Brause),1960 Summer,Gymnastics Women's Uneven Bars
"Teresa Marie ""Teri"" Montefusco (-Miller)","Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",1960 Summer,Gymnastics Women's Uneven Bars
"Teresa Marie ""Teri"" Montefusco (-Miller)",Sharon Lee Richardson (-Zuber),1960 Summer,Gymnastics Women's Uneven Bars
"Teresa Marie ""Teri"" Montefusco (-Miller)",Gail Evelyn Sontgerath (-Whitney),1960 Summer,Gymnastics Women's Uneven Bars
Sharon Lee Richardson (-Zuber),Muriel Evelyn Davis-Grossfeld,1960 Summer,Gymnastics Women's Uneven Bars
Sharon Lee Richardson (-Zuber),Doris Gudrun Fuchs (-Brause),1960 Summer,Gymnastics Women's Uneven Bars
Sharon Lee Richardson (-Zuber),"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",1960 Summer,Gymnastics Women's Uneven Bars
Sharon Lee Richardson (-Zuber),"Teresa Marie ""Teri"" Montefusco (-Miller)",1960 Summer,Gymnastics Women's Uneven Bars
Sharon Lee Richardson (-Zuber),Gail Evelyn Sontgerath (-Whitney),1960 Summer,Gymnastics Women's Uneven Bars
Gail Evelyn Sontgerath (-Whitney),Muriel Evelyn Davis-Grossfeld,1960 Summer,Gymnastics Women's Uneven Bars
Gail Evelyn Sontgerath (-Whitney),Doris Gudrun Fuchs (-Brause),1960 Summer,Gymnastics Women's Uneven Bars
Gail Evelyn Sontgerath (-Whitney),"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",1960 Summer,Gymnastics Women's Uneven Bars
Gail Evelyn Sontgerath (-Whitney),"Teresa Marie ""Teri"" Montefusco (-Miller)",1960 Summer,Gymnastics Women's Uneven Bars
Gail Evelyn Sontgerath (-Whitney),Sharon Lee Richardson (-Zuber),1960 Summer,Gymnastics Women's Uneven Bars
Muriel Evelyn Davis-Grossfeld,Doris Gudrun Fuchs (-Brause),1960 Summer,Gymnastics Women's Balance Beam
Muriel Evelyn Davis-Grossfeld,"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",1960 Summer,Gymnastics Women's Balance Beam
Muriel Evelyn Davis-Grossfeld,"Teresa Marie ""Teri"" Montefusco (-Miller)",1960 Summer,Gymnastics Women's Balance Beam
Muriel Evelyn Davis-Grossfeld,Sharon Lee Richardson (-Zuber),1960 Summer,Gymnastics Women's Balance Beam
Muriel Evelyn Davis-Grossfeld,Gail Evelyn Sontgerath (-Whitney),1960 Summer,Gymnastics Women's Balance Beam
Doris Gudrun Fuchs (-Brause),Muriel Evelyn Davis-Grossfeld,1960 Summer,Gymnastics Women's Balance Beam
Doris Gudrun Fuchs (-Brause),"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",1960 Summer,Gymnastics Women's Balance Beam
Doris Gudrun Fuchs (-Brause),"Teresa Marie ""Teri"" Montefusco (-Miller)",1960 Summer,Gymnastics Women's Balance Beam
Doris Gudrun Fuchs (-Brause),Sharon Lee Richardson (-Zuber),1960 Summer,Gymnastics Women's Balance Beam
Doris Gudrun Fuchs (-Brause),Gail Evelyn Sontgerath (-Whitney),1960 Summer,Gymnastics Women's Balance Beam
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",Muriel Evelyn Davis-Grossfeld,1960 Summer,Gymnastics Women's Balance Beam
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",Doris Gudrun Fuchs (-Brause),1960 Summer,Gymnastics Women's Balance Beam
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)","Teresa Marie ""Teri"" Montefusco (-Miller)",1960 Summer,Gymnastics Women's Balance Beam
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",Sharon Lee Richardson (-Zuber),1960 Summer,Gymnastics Women's Balance Beam
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",Gail Evelyn Sontgerath (-Whitney),1960 Summer,Gymnastics Women's Balance Beam
"Teresa Marie ""Teri"" Montefusco (-Miller)",Muriel Evelyn Davis-Grossfeld,1960 Summer,Gymnastics Women's Balance Beam
"Teresa Marie ""Teri"" Montefusco (-Miller)",Doris Gudrun Fuchs (-Brause),1960 Summer,Gymnastics Women's Balance Beam
"Teresa Marie ""Teri"" Montefusco (-Miller)","Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",1960 Summer,Gymnastics Women's Balance Beam
"Teresa Marie ""Teri"" Montefusco (-Miller)",Sharon Lee Richardson (-Zuber),1960 Summer,Gymnastics Women's Balance Beam
"Teresa Marie ""Teri"" Montefusco (-Miller)",Gail Evelyn Sontgerath (-Whitney),1960 Summer,Gymnastics Women's Balance Beam
Sharon Lee Richardson (-Zuber),Muriel Evelyn Davis-Grossfeld,1960 Summer,Gymnastics Women's Balance Beam
Sharon Lee Richardson (-Zuber),Doris Gudrun Fuchs (-Brause),1960 Summer,Gymnastics Women's Balance Beam
Sharon Lee Richardson (-Zuber),"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",1960 Summer,Gymnastics Women's Balance Beam
Sharon Lee Richardson (-Zuber),"Teresa Marie ""Teri"" Montefusco (-Miller)",1960 Summer,Gymnastics Women's Balance Beam
Sharon Lee Richardson (-Zuber),Gail Evelyn Sontgerath (-Whitney),1960 Summer,Gymnastics Women's Balance Beam
Gail Evelyn Sontgerath (-Whitney),Muriel Evelyn Davis-Grossfeld,1960 Summer,Gymnastics Women's Balance Beam
Gail Evelyn Sontgerath (-Whitney),Doris Gudrun Fuchs (-Brause),1960 Summer,Gymnastics Women's Balance Beam
Gail Evelyn Sontgerath (-Whitney),"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",1960 Summer,Gymnastics Women's Balance Beam
Gail Evelyn Sontgerath (-Whitney),"Teresa Marie ""Teri"" Montefusco (-Miller)",1960 Summer,Gymnastics Women's Balance Beam
Gail Evelyn Sontgerath (-Whitney),Sharon Lee Richardson (-Zuber),1960 Summer,Gymnastics Women's Balance Beam
"Gabrielle Christina Victoria ""Gabby"" Douglas","Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Individual All-Around
"Gabrielle Christina Victoria ""Gabby"" Douglas",Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Individual All-Around
"Alexandra Rose ""Aly"" Raisman","Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Individual All-Around
"Alexandra Rose ""Aly"" Raisman",Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Individual All-Around
Jordyn Marie Wieber,"Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Individual All-Around
Jordyn Marie Wieber,"Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Individual All-Around
"Gabrielle Christina Victoria ""Gabby"" Douglas",McKayla Rose Maroney,2012 Summer,Gymnastics Women's Team All-Around
"Gabrielle Christina Victoria ""Gabby"" Douglas","Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Team All-Around
"Gabrielle Christina Victoria ""Gabby"" Douglas",Kyla Briana Ross,2012 Summer,Gymnastics Women's Team All-Around
"Gabrielle Christina Victoria ""Gabby"" Douglas",Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Team All-Around
McKayla Rose Maroney,"Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Team All-Around
McKayla Rose Maroney,"Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Team All-Around
McKayla Rose Maroney,Kyla Briana Ross,2012 Summer,Gymnastics Women's Team All-Around
McKayla Rose Maroney,Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Team All-Around
"Alexandra Rose ""Aly"" Raisman","Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Team All-Around
"Alexandra Rose ""Aly"" Raisman",McKayla Rose Maroney,2012 Summer,Gymnastics Women's Team All-Around
"Alexandra Rose ""Aly"" Raisman",Kyla Briana Ross,2012 Summer,Gymnastics Women's Team All-Around
"Alexandra Rose ""Aly"" Raisman",Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Team All-Around
Kyla Briana Ross,"Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Team All-Around
Kyla Briana Ross,McKayla Rose Maroney,2012 Summer,Gymnastics Women's Team All-Around
Kyla Briana Ross,"Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Team All-Around
Kyla Briana Ross,Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Team All-Around
Jordyn Marie Wieber,"Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Team All-Around
Jordyn Marie Wieber,McKayla Rose Maroney,2012 Summer,Gymnastics Women's Team All-Around
Jordyn Marie Wieber,"Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Team All-Around
Jordyn Marie Wieber,Kyla Briana Ross,2012 Summer,Gymnastics Women's Team All-Around
"Gabrielle Christina Victoria ""Gabby"" Douglas","Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Floor Exercise
"Gabrielle Christina Victoria ""Gabby"" Douglas",Kyla Briana Ross,2012 Summer,Gymnastics Women's Floor Exercise
"Gabrielle Christina Victoria ""Gabby"" Douglas",Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Floor Exercise
"Alexandra Rose ""Aly"" Raisman","Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Floor Exercise
"Alexandra Rose ""Aly"" Raisman",Kyla Briana Ross,2012 Summer,Gymnastics Women's Floor Exercise
"Alexandra Rose ""Aly"" Raisman",Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Floor Exercise
Kyla Briana Ross,"Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Floor Exercise
Kyla Briana Ross,"Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Floor Exercise
Kyla Briana Ross,Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Floor Exercise
Jordyn Marie Wieber,"Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Floor Exercise
Jordyn Marie Wieber,"Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Floor Exercise
Jordyn Marie Wieber,Kyla Briana Ross,2012 Summer,Gymnastics Women's Floor Exercise
"Gabrielle Christina Victoria ""Gabby"" Douglas","Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Uneven Bars
"Gabrielle Christina Victoria ""Gabby"" Douglas",Kyla Briana Ross,2012 Summer,Gymnastics Women's Uneven Bars
"Gabrielle Christina Victoria ""Gabby"" Douglas",Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Uneven Bars
"Alexandra Rose ""Aly"" Raisman","Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Uneven Bars
"Alexandra Rose ""Aly"" Raisman",Kyla Briana Ross,2012 Summer,Gymnastics Women's Uneven Bars
"Alexandra Rose ""Aly"" Raisman",Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Uneven Bars
Kyla Briana Ross,"Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Uneven Bars
Kyla Briana Ross,"Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Uneven Bars
Kyla Briana Ross,Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Uneven Bars
Jordyn Marie Wieber,"Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Uneven Bars
Jordyn Marie Wieber,"Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Uneven Bars
Jordyn Marie Wieber,Kyla Briana Ross,2012 Summer,Gymnastics Women's Uneven Bars
"Gabrielle Christina Victoria ""Gabby"" Douglas","Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Balance Beam
"Gabrielle Christina Victoria ""Gabby"" Douglas",Kyla Briana Ross,2012 Summer,Gymnastics Women's Balance Beam
"Gabrielle Christina Victoria ""Gabby"" Douglas",Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Balance Beam
"Alexandra Rose ""Aly"" Raisman","Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Balance Beam
"Alexandra Rose ""Aly"" Raisman",Kyla Briana Ross,2012 Summer,Gymnastics Women's Balance Beam
"Alexandra Rose ""Aly"" Raisman",Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Balance Beam
Kyla Briana Ross,"Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Balance Beam
Kyla Briana Ross,"Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Balance Beam
Kyla Briana Ross,Jordyn Marie Wieber,2012 Summer,Gymnastics Women's Balance Beam
Jordyn Marie Wieber,"Gabrielle Christina Victoria ""Gabby"" Douglas",2012 Summer,Gymnastics Women's Balance Beam
Jordyn Marie Wieber,"Alexandra Rose ""Aly"" Raisman",2012 Summer,Gymnastics Women's Balance Beam
Jordyn Marie Wieber,Kyla Briana Ross,2012 Summer,Gymnastics Women's Balance Beam
Kelly Garrison-Steves (-Funderburk),Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Individual All-Around
Kelly Garrison-Steves (-Funderburk),Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Individual All-Around
Kelly Garrison-Steves (-Funderburk),Phoebe Lan Mills,1988 Summer,Gymnastics Women's Individual All-Around
Kelly Garrison-Steves (-Funderburk),"Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Individual All-Around
Kelly Garrison-Steves (-Funderburk),"Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Individual All-Around
Brandy K. Johnson (-Scharpf),Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Individual All-Around
Brandy K. Johnson (-Scharpf),Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Individual All-Around
Brandy K. Johnson (-Scharpf),Phoebe Lan Mills,1988 Summer,Gymnastics Women's Individual All-Around
Brandy K. Johnson (-Scharpf),"Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Individual All-Around
Brandy K. Johnson (-Scharpf),"Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Individual All-Around
Melissa Anne Missy Marlowe (-Clausi),Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Individual All-Around
Melissa Anne Missy Marlowe (-Clausi),Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Individual All-Around
Melissa Anne Missy Marlowe (-Clausi),Phoebe Lan Mills,1988 Summer,Gymnastics Women's Individual All-Around
Melissa Anne Missy Marlowe (-Clausi),"Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Individual All-Around
Melissa Anne Missy Marlowe (-Clausi),"Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Individual All-Around
Phoebe Lan Mills,Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Individual All-Around
Phoebe Lan Mills,Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Individual All-Around
Phoebe Lan Mills,Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Individual All-Around
Phoebe Lan Mills,"Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Individual All-Around
Phoebe Lan Mills,"Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Individual All-Around
"Theresa Hope Spivey (-Sheeley, -Coburn)",Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Individual All-Around
"Theresa Hope Spivey (-Sheeley, -Coburn)",Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Individual All-Around
"Theresa Hope Spivey (-Sheeley, -Coburn)",Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Individual All-Around
"Theresa Hope Spivey (-Sheeley, -Coburn)",Phoebe Lan Mills,1988 Summer,Gymnastics Women's Individual All-Around
"Theresa Hope Spivey (-Sheeley, -Coburn)","Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Individual All-Around
"Carrol Michelle ""Chelle"" Stack",Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Individual All-Around
"Carrol Michelle ""Chelle"" Stack",Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Individual All-Around
"Carrol Michelle ""Chelle"" Stack",Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Individual All-Around
"Carrol Michelle ""Chelle"" Stack",Phoebe Lan Mills,1988 Summer,Gymnastics Women's Individual All-Around
"Carrol Michelle ""Chelle"" Stack","Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Individual All-Around
Kelly Garrison-Steves (-Funderburk),Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Team All-Around
Kelly Garrison-Steves (-Funderburk),Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Team All-Around
Kelly Garrison-Steves (-Funderburk),Phoebe Lan Mills,1988 Summer,Gymnastics Women's Team All-Around
Kelly Garrison-Steves (-Funderburk),"Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Team All-Around
Kelly Garrison-Steves (-Funderburk),"Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Team All-Around
Brandy K. Johnson (-Scharpf),Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Team All-Around
Brandy K. Johnson (-Scharpf),Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Team All-Around
Brandy K. Johnson (-Scharpf),Phoebe Lan Mills,1988 Summer,Gymnastics Women's Team All-Around
Brandy K. Johnson (-Scharpf),"Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Team All-Around
Brandy K. Johnson (-Scharpf),"Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Team All-Around
Melissa Anne Missy Marlowe (-Clausi),Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Team All-Around
Melissa Anne Missy Marlowe (-Clausi),Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Team All-Around
Melissa Anne Missy Marlowe (-Clausi),Phoebe Lan Mills,1988 Summer,Gymnastics Women's Team All-Around
Melissa Anne Missy Marlowe (-Clausi),"Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Team All-Around
Melissa Anne Missy Marlowe (-Clausi),"Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Team All-Around
Phoebe Lan Mills,Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Team All-Around
Phoebe Lan Mills,Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Team All-Around
Phoebe Lan Mills,Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Team All-Around
Phoebe Lan Mills,"Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Team All-Around
Phoebe Lan Mills,"Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Team All-Around
"Theresa Hope Spivey (-Sheeley, -Coburn)",Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Team All-Around
"Theresa Hope Spivey (-Sheeley, -Coburn)",Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Team All-Around
"Theresa Hope Spivey (-Sheeley, -Coburn)",Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Team All-Around
"Theresa Hope Spivey (-Sheeley, -Coburn)",Phoebe Lan Mills,1988 Summer,Gymnastics Women's Team All-Around
"Theresa Hope Spivey (-Sheeley, -Coburn)","Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Team All-Around
"Carrol Michelle ""Chelle"" Stack",Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Team All-Around
"Carrol Michelle ""Chelle"" Stack",Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Team All-Around
"Carrol Michelle ""Chelle"" Stack",Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Team All-Around
"Carrol Michelle ""Chelle"" Stack",Phoebe Lan Mills,1988 Summer,Gymnastics Women's Team All-Around
"Carrol Michelle ""Chelle"" Stack","Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Team All-Around
Kelly Garrison-Steves (-Funderburk),Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Floor Exercise
Kelly Garrison-Steves (-Funderburk),Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Floor Exercise
Kelly Garrison-Steves (-Funderburk),Phoebe Lan Mills,1988 Summer,Gymnastics Women's Floor Exercise
Kelly Garrison-Steves (-Funderburk),"Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Floor Exercise
Kelly Garrison-Steves (-Funderburk),"Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Floor Exercise
Brandy K. Johnson (-Scharpf),Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Floor Exercise
Brandy K. Johnson (-Scharpf),Melissa Anne Missy Marlowe (-Clausi),1988 Summer,Gymnastics Women's Floor Exercise
Brandy K. Johnson (-Scharpf),Phoebe Lan Mills,1988 Summer,Gymnastics Women's Floor Exercise
Brandy K. Johnson (-Scharpf),"Theresa Hope Spivey (-Sheeley, -Coburn)",1988 Summer,Gymnastics Women's Floor Exercise
Brandy K. Johnson (-Scharpf),"Carrol Michelle ""Chelle"" Stack",1988 Summer,Gymnastics Women's Floor Exercise
Melissa Anne Missy Marlowe (-Clausi),Kelly Garrison-Steves (-Funderburk),1988 Summer,Gymnastics Women's Floor Exercise
Melissa Anne Missy Marlowe (-Clausi),Brandy K. Johnson (-Scharpf),1988 Summer,Gymnastics Women's Floor Exercise
