time,rad_flow,fpv_close,fpv_open,high,bypass,bpv_close,bpv_open,class
12500,46,0,85,-1,46,4,39,39,0
12501,37,0,77,-4,8,0,40,69,28
12502,41,0,80,-2,42,0,39,39,0
12503,55,0,77,0,44,26,22,34,12
12504,56,0,91,-1,0,0,35,91,56
12505,45,-4,106,-6,44,0,61,62,2
12506,56,0,96,0,44,1,40,52,12
12507,37,0,77,0,26,1,40,51,12
12508,56,0,81,0,54,-2,25,26,2
12509,39,0,86,6,38,0,46,47,0
12510,37,1,80,0,20,0,43,59,16
12511,51,-1,81,0,52,0,29,29,0
12512,42,0,84,-2,42,0,41,43,2
12513,38,4,106,1,36,-3,68,70,2
12514,45,-2,77,0,46,13,32,31,0
12515,46,0,87,0,44,-12,41,43,2
12516,45,0,74,-4,44,0,30,30,0
12517,42,0,81,0,42,6,39,39,0
12518,51,0,87,-5,52,0,36,35,0
12519,55,0,77,0,20,-7,22,57,34
12520,46,3,87,0,46,0,41,41,0
12521,102,0,103,0,70,-4,1,33,32
12522,55,0,76,0,-14,9,21,92,70
12523,56,0,96,-5,50,-9,40,47,6
12524,56,0,95,0,52,13,39,43,4
12525,50,2,86,-1,50,0,36,37,0
12526,43,-1,76,0,42,-15,33,35,2
12527,45,5,81,4,44,0,37,37,0
12528,82,0,86,1,-2,6,4,88,84
12529,56,-1,90,-1,56,6,34,33,0
12530,54,3,87,0,54,0,33,33,0
12531,44,1,93,0,44,4,50,50,0
12532,82,0,85,-2,-10,0,3,95,92
12533,56,4,96,0,54,1,40,42,2
12534,45,0,88,0,44,-14,42,44,2
12535,37,0,79,0,38,18,42,41,0
12536,48,-4,86,0,46,-1,38,40,2
12537,79,4,83,0,-46,0,4,130,126
12538,56,0,97,0,54,2,40,42,2
12539,45,-9,81,0,44,0,36,37,2
12540,46,2,86,0,46,8,41,40,0
12541,56,0,77,0,-2,-1,21,79,58
12542,52,0,84,-2,52,-3,32,32,0
12543,53,0,82,1,52,-21,29,30,2
12544,45,0,79,2,44,-11,34,35,2
12545,37,-51,106,-1,34,-1,69,72,4
12546,51,0,78,0,52,12,27,26,0
12547,37,0,80,0,12,22,43,67,24
12548,52,-4,88,0,52,0,37,37,0
12549,59,0,87,0,60,12,28,28,0
12550,37,0,107,0,38,23,69,68,0
12551,55,-1,74,2,-4,-2,19,79,60
12552,44,0,86,-1,44,7,42,42,0
12553,37,0,77,0,34,4,40,43,4
12554,47,5,81,0,46,0,34,34,0
12555,51,1,78,0,52,10,27,26,0
12556,37,0,96,0,30,4,59,65,6
12557,37,0,106,0,28,17,68,77,8
12558,51,0,81,0,50,-28,30,32,2
12559,56,3,98,0,38,-11,42,59,18
12560,45,0,83,2,46,25,37,36,0
12561,46,0,93,0,46,9,48,47,0
12562,55,0,77,0,18,-1,22,59,38
12563,55,0,82,0,-24,-28,26,108,82
12564,42,0,83,-6,42,0,41,41,0
12565,37,0,78,0,16,-3,42,63,22
12566,43,-4,86,0,42,0,43,44,2
12567,56,5,97,0,54,-8,40,42,2
12568,57,4,79,0,56,0,22,23,0
12569,51,5,78,0,50,0,27,29,2
12570,46,-5,86,0,46,0,40,40,0
12571,37,0,77,0,26,22,40,51,12
12572,37,0,82,-2,36,-8,45,46,2
12573,41,0,87,0,42,28,46,46,0
12574,37,-1,76,0,36,-16,38,39,2
12575,56,0,95,0,42,30,40,54,14
12576,46,5,77,0,46,11,32,31,0
12577,37,0,83,0,6,5,46,78,32
12578,53,0,86,0,52,-21,32,34,2
12579,37,0,79,-4,10,0,42,69,26
12580,50,-5,80,0,50,0,30,31,2
12581,37,0,76,0,34,-4,38,42,4
12582,37,0,92,-3,18,9,55,74,20
12583,49,0,87,0,46,-26,38,41,2
12584,38,4,77,0,36,-24,39,41,2
12585,45,5,77,0,44,0,32,33,2
12586,47,2,84,0,46,0,37,38,0
12587,44,0,81,0,44,13,38,37,0
12588,51,-4,83,-4,50,-15,32,34,2
12589,49,1,95,5,50,0,46,46,0
12590,56,0,107,2,56,0,51,50,0
12591,45,3,86,0,44,0,41,42,0
12592,56,1,95,0,54,10,39,41,2
12593,37,0,74,0,24,4,37,51,14
12594,55,-4,95,0,52,0,40,44,4
12595,44,0,81,0,44,0,37,37,0
12596,37,0,76,-2,20,-4,40,55,16
12597,37,0,77,7,28,-4,41,49,8
12598,39,0,83,1,38,0,45,44,0
12599,39,-1,76,0,38,0,38,37,0
12600,50,-3,84,0,50,0,34,35,0
12601,37,0,78,-2,20,-6,42,57,16
12602,46,1,76,0,46,6,30,29,0
12603,48,-1,84,3,46,0,36,37,2
12604,51,-2,102,0,50,-15,51,53,2
12605,56,3,86,0,54,-11,31,32,2
12606,37,0,82,0,-2,25,45,85,40
12607,56,5,95,0,42,-17,39,54,14
12608,39,3,76,0,38,0,37,37,0
12609,37,4,77,0,36,0,41,41,0
12610,40,-3,109,0,38,0,68,70,2
12611,49,0,81,0,46,-22,33,35,2
12612,47,-5,86,-2,46,-4,39,40,0
12613,51,1,83,0,52,2,31,31,0
12614,49,-3,86,0,50,0,38,37,0
12615,48,0,109,-1,46,0,61,63,2
12616,38,1,90,0,6,-26,52,84,32
12617,44,-2,86,0,44,6,43,42,0
12618,57,3,84,0,56,0,28,28,0
12619,46,-1,77,1,46,0,31,31,0
12620,46,0,77,2,46,2,32,31,0
12621,58,-4,84,0,56,0,26,27,0
12622,49,2,87,0,46,-10,38,41,2
12623,49,0,77,0,46,-4,29,31,2
12624,51,-1,83,0,50,-7,32,33,2
12625,46,-3,79,-2,46,0,33,32,0
12626,44,0,86,0,42,-28,43,45,2
12627,37,-3,100,0,38,18,63,62,0
12628,51,0,80,0,50,-4,29,31,2
12629,105,0,106,0,70,0,1,36,34
12630,47,0,84,2,46,0,38,38,0
12631,46,0,85,-2,46,0,39,39,0
12632,58,0,83,2,56,0,25,26,0
12633,47,5,88,3,46,0,40,41,0
12634,37,0,78,0,12,28,41,65,24
12635,45,-2,88,0,44,23,43,44,2
12636,56,0,81,0,-10,-2,25,91,66
12637,81,0,84,0,-18,22,4,103,98
12638,48,-2,77,0,46,-1,29,31,2
12639,41,0,89,2,42,23,48,48,0
12640,39,3,81,-2,38,0,41,42,0
12641,37,0,78,0,10,-3,41,68,26
12642,37,0,80,0,0,20,43,80,36
12643,51,1,86,0,52,13,35,34,0
12644,56,3,95,0,42,0,39,54,14
12645,46,-5,87,0,46,0,41,41,0
12646,37,0,76,2,34,0,39,42,2
12647,45,0,88,-2,44,-4,44,44,0
12648,37,0,79,0,0,-3,42,79,36
12649,81,0,85,0,-40,4,4,126,122
12650,45,0,82,0,46,15,37,35,0
12651,76,0,81,-6,-42,-11,5,125,120
12652,45,1,90,0,44,0,45,46,2
12653,41,3,80,0,42,10,39,39,0
12654,37,0,82,0,16,-7,45,66,22
12655,41,2,79,0,42,7,38,37,0
12656,37,0,83,0,2,9,46,80,34
12657,53,-5,77,0,54,0,25,23,0
12658,37,0,76,0,20,-30,39,55,16
12659,37,0,77,0,34,9,40,44,4
12660,83,0,86,0,-4,11,3,92,88
12661,50,3,81,0,50,0,30,32,2
12662,37,0,79,-1,26,0,42,54,12
12663,41,0,79,0,38,-19,38,41,2
12664,44,-4,109,0,44,0,65,66,0
12665,41,5,77,0,38,0,36,38,2
12666,37,0,76,3,26,-1,39,50,10
12667,55,0,77,0,-2,15,21,79,58
12668,37,0,79,0,24,19,42,55,14
12669,84,1,88,0,0,2,3,88,84
12670,46,-4,107,0,46,0,61,60,0
12671,41,3,79,0,42,11,38,37,0
12672,37,0,80,-7,38,18,43,41,0
12673,55,0,83,0,-24,8,27,108,82
12674,79,5,83,1,-42,0,4,126,122
12675,44,2,86,0,42,-23,42,44,2
12676,41,1,77,0,38,-6,36,38,2
12677,37,0,75,0,34,15,38,41,2
12678,37,0,81,0,12,11,45,68,24
12679,41,0,87,-4,38,0,46,48,2
12680,56,3,84,0,56,16,29,28,0
12681,85,0,88,-1,0,0,3,88,84
12682,46,1,88,0,46,4,42,41,0
12683,37,0,78,0,-4,-23,42,83,42
12684,37,0,80,0,36,-25,43,44,2
12685,37,0,79,0,10,-11,42,69,26
12686,49,0,76,-5,46,-5,27,30,2
12687,48,-1,83,0,46,-4,35,37,2
12688,49,0,107,0,50,16,58,58,0
12689,45,-1,81,0,44,-25,36,37,2
12690,37,0,105,0,24,12,68,82,14
12691,55,0,92,0,-4,20,36,97,60
12692,37,0,76,0,36,15,40,40,0
12693,43,2,76,-3,42,-5,33,35,2
12694,37,0,79,0,10,-5,43,69,26
12695,45,0,86,-1,46,17,40,39,0
12696,41,0,86,0,38,-24,46,48,2
12697,46,0,85,0,46,6,39,39,0
12698,55,0,96,0,54,14,41,42,0
12699,53,1,88,0,54,0,34,33,0
12700,46,0,85,0,46,9,39,39,0
12701,48,3,88,5,46,0,40,42,2
12702,55,-4,98,0,52,7,42,46,4
12703,80,1,84,0,-32,0,4,117,114
12704,43,0,77,0,42,-18,34,36,2
12705,53,0,77,-2,54,4,25,23,0
12706,53,0,88,0,54,16,35,33,0
12707,37,0,76,-1,24,-11,39,52,14
12708,51,0,87,-6,52,0,36,35,0
12709,37,0,76,-2,24,9,39,52,14
12710,82,0,85,-1,-2,7,3,88,84
12711,42,1,76,0,42,0,33,34,2
12712,41,0,77,0,42,16,36,35,0
12713,41,1,85,3,42,8,44,44,0
12714,37,0,78,0,-4,0,42,83,42
12715,56,0,91,0,2,5,35,88,54
12716,49,-4,85,0,50,6,36,36,0
12717,52,5,91,0,52,0,39,39,0
12718,71,5,75,2,-40,16,4,116,112
12719,37,0,75,0,36,-4,37,39,2
12720,42,0,83,-5,42,0,41,41,0
12721,37,-13,106,-15,30,-10,69,75,6
12722,48,5,94,0,46,0,46,48,2
12723,39,1,110,0,38,0,71,71,0
12724,37,0,76,0,18,24,39,58,18
12725,41,0,88,-3,38,-15,48,50,2
12726,105,0,106,-7,72,16,1,34,34
12727,37,-1,94,0,10,26,57,84,26
12728,37,0,77,6,-12,0,41,90,50
12729,37,0,86,0,36,0,49,50,0
12730,42,0,89,2,42,0,47,48,2
12731,43,0,87,2,42,-7,44,46,2
12732,61,-1,111,0,60,-19,50,52,2
12733,46,2,85,4,46,10,39,39,0
12734,37,0,77,0,-24,-10,41,103,62
12735,37,0,75,0,28,54,38,46,8
12736,45,-1,78,0,44,0,33,34,2
12737,51,0,81,6,50,0,30,32,2
12738,40,0,97,0,38,0,57,58,2
12739,49,1,84,0,46,-22,35,37,2
12740,85,-38,107,0,64,-3,22,42,20
12741,38,1,75,0,36,-19,37,39,2
12742,85,0,89,6,2,-11,4,86,82
12743,37,0,81,3,20,0,44,60,16
12744,39,-5,79,0,38,0,40,40,0
12745,53,0,79,0,54,6,25,24,0
12746,49,-1,88,0,50,1,40,39,0
12747,55,0,92,0,-4,25,36,97,60
12748,59,0,108,0,60,0,49,49,0
12749,53,0,84,0,52,-23,31,32,2
12750,37,0,76,0,24,15,39,53,14
12751,37,0,76,1,36,-26,39,40,2
12752,47,-2,87,4,46,0,40,41,0
12753,52,1,88,0,52,0,35,36,0
12754,58,2,84,0,56,0,26,27,2
12755,44,1,86,0,44,17,42,42,0
12756,42,0,84,-4,42,0,42,43,0
12757,37,0,79,0,6,-7,43,74,32
12758,51,0,77,0,52,3,26,26,0
12759,76,1,81,1,-40,9,5,122,118
12760,55,0,77,-2,-28,1,21,105,84
12761,37,0,81,2,20,0,44,60,16
12762,39,0,78,-2,38,-4,39,39,0
12763,38,0,78,0,38,3,40,39,0
12764,56,0,98,2,50,-1,42,49,8
12765,55,0,79,0,16,-4,23,63,40
12766,53,-4,81,0,54,0,28,27,0
12767,37,0,76,0,20,21,39,55,16
12768,59,0,84,0,56,-9,25,27,2
12769,56,0,78,0,26,31,22,52,30
12770,53,0,102,0,52,-15,49,50,2
12771,41,2,76,0,38,-29,35,37,2
12772,48,0,80,0,50,23,32,31,0
12773,56,0,97,4,52,31,41,45,4
12774,56,1,85,0,54,-12,29,31,2
12775,45,0,76,0,44,-14,30,32,2
12776,42,1,85,0,42,0,43,44,2
12777,53,0,86,-2,54,4,33,32,0
12778,40,0,81,3,38,0,41,43,2
12779,55,0,93,0,52,-7,38,42,4
12780,52,0,86,0,52,-4,34,35,0
12781,56,0,81,-2,-4,0,25,86,62
12782,44,0,86,1,44,0,42,42,0
12783,55,-3,78,1,44,0,23,34,12
12784,44,0,95,0,44,2,52,51,0
12785,84,-1,88,-2,-2,-8,3,90,88
12786,37,0,77,0,26,-21,40,51,10
12787,37,0,107,-3,36,-4,69,71,2
12788,50,5,77,0,50,0,26,28,2
12789,37,0,77,0,8,13,40,69,30
12790,37,0,104,0,20,-9,67,84,16
12791,42,2,77,0,42,0,35,35,0
12792,55,1,78,-3,44,26,23,34,12
12793,39,0,77,-5,38,0,39,39,0
12794,51,2,88,0,52,17,37,37,0
12795,38,0,102,-2,34,0,65,69,4
12796,49,0,84,0,46,-26,36,38,2
12797,41,0,79,0,42,9,38,38,0
12798,37,0,78,0,16,0,42,63,22
12799,41,0,81,0,38,-30,40,43,2
12800,37,0,79,0,18,5,43,61,18
12801,56,0,80,-2,-4,0,24,85,62
12802,37,0,78,0,16,15,41,63,22
12803,42,0,77,1,42,0,35,36,0
12804,56,0,94,2,50,0,38,45,6
12805,56,0,95,0,50,-7,40,46,6
12806,55,0,83,0,54,-5,28,29,2
12807,43,0,88,0,44,25,45,44,0
12808,45,0,84,-3,44,0,39,40,0
12809,56,0,78,0,42,-28,22,37,14
12810,53,4,82,0,52,0,29,30,2
12811,43,0,83,0,42,-7,39,41,2
12812,37,0,102,6,28,0,65,73,8
12813,37,0,76,-2,36,-3,39,39,0
12814,49,4,79,1,50,1,30,30,0
12815,41,-1,80,0,38,-14,39,41,2
12816,37,0,77,0,36,-21,40,41,2
12817,51,1,79,1,52,9,27,27,0
12818,55,-4,98,0,44,-3,42,54,12
12819,45,3,93,0,46,27,48,47,0
12820,53,1,90,0,54,6,37,36,0
12821,37,0,93,0,10,-8,55,82,28
12822,37,0,78,0,-4,-2,42,83,42
12823,43,0,81,0,42,-9,38,40,2
12824,37,0,99,0,28,0,61,70,8
12825,37,-4,79,3,36,0,42,43,0
12826,41,0,77,5,42,0,36,35,0
12827,56,3,79,0,56,26,24,23,0
12828,86,3,89,0,8,19,3,81,78
12829,41,-6,78,-5,42,-7,37,37,0
12830,39,-8,76,-1,-2,0,37,79,42
12831,58,0,81,-1,56,0,24,24,0
12832,41,0,88,4,38,-1,47,49,2
12833,51,0,83,0,52,25,32,31,0
12834,48,-4,106,0,46,0,58,60,2
12835,56,0,90,6,56,0,33,33,0
12836,47,1,93,-1,46,0,47,47,0
12837,55,0,77,0,-2,-30,21,79,58
12838,85,0,88,-273,0,0,3,88,84
12839,39,-3,77,0,38,0,39,39,0
12840,37,0,76,0,30,1,40,45,6
12841,45,-4,86,0,44,-7,41,42,2
12842,37,0,106,0,24,-28,69,82,14
12843,48,0,95,0,50,25,47,46,0
12844,45,0,81,-1,44,-3,36,37,2
12845,38,-5,91,0,6,0,53,86,32
12846,56,0,97,-1,46,-4,41,51,10
12847,39,-4,77,0,38,0,38,38,0
12848,46,2,86,-4,46,0,40,40,0
12849,51,0,77,0,50,-10,26,28,2
12850,37,-1,94,0,10,18,57,84,26
12851,39,0,79,-4,38,0,40,40,0
12852,48,0,94,0,46,-7,46,48,2
12853,37,0,76,0,34,-14,40,43,2
12854,37,0,83,0,6,-26,47,78,32
12855,38,0,76,0,38,9,38,37,0
12856,37,-1,106,-5,34,-25,69,72,4
12857,49,5,79,0,46,-3,30,32,2
12858,44,0,88,0,44,7,44,44,0
12859,38,0,78,0,-2,0,40,81,40
12860,53,0,86,1,54,8,33,32,0
12861,37,-64,106,-1,34,-2,69,72,4
12862,38,0,97,0,38,3,59,59,0
12863,55,0,82,0,-36,-24,26,118,92
12864,56,0,107,0,56,16,51,50,0
12865,49,1,85,0,46,-1,36,39,2
12866,45,0,86,0,46,31,41,39,0
12867,37,0,79,0,16,18,43,64,22
12868,45,-4,88,0,46,14,42,41,0
12869,51,0,79,0,50,-3,28,30,2
12870,39,-1,81,-3,38,0,41,42,0
12871,53,0,86,1,54,29,33,32,0
12872,56,0,92,6,-2,0,36,94,58
12873,80,0,84,0,-40,31,4,125,122
12874,47,0,78,-2,46,0,31,32,0
12875,56,1,80,-5,56,13,24,23,0
12876,40,0,88,8,38,0,48,50,2
12877,51,1,81,-6,52,9,30,30,0
12878,42,0,84,-7,42,0,42,43,0
12879,37,0,80,-2,12,-7,43,67,24
12880,56,0,96,0,50,-11,40,47,6
12881,38,0,92,0,18,8,54,74,20
12882,40,0,109,4,38,0,69,71,2
12883,45,0,86,-2,44,-8,40,42,2
12884,45,0,83,-1,44,-2,38,39,2
12885,56,5,97,0,52,17,40,45,4
12886,45,-2,81,0,46,12,36,35,0
12887,44,0,81,-7,44,0,37,37,0
12888,55,0,93,0,50,2,37,44,6
12889,56,3,80,0,-4,0,24,85,62
12890,77,0,81,0,-40,6,4,123,118
12891,55,0,92,0,-4,21,36,97,60
12892,37,0,77,8,30,3,41,46,6
12893,44,-1,81,1,44,9,37,37,0
12894,55,0,82,-2,-24,0,26,108,82
12895,44,0,76,0,44,19,32,32,0
12896,37,0,79,0,2,-15,42,76,34
12897,45,4,83,0,44,-6,38,39,2
12898,37,0,78,0,0,9,42,78,36
12899,38,-2,109,-1,38,0,72,71,0
12900,55,0,95,-2,52,-22,40,44,4
12901,44,-1,81,5,44,0,37,37,0
12902,51,1,83,0,52,4,31,31,0
12903,46,5,80,0,46,8,34,34,0
12904,41,0,83,4,38,-8,42,44,2
12905,43,0,85,-2,42,-13,42,44,2
12906,37,1,76,0,36,2,39,39,0
12907,43,0,81,6,42,-1,37,39,2
12908,37,0,77,0,30,-5,40,46,6
12909,47,0,86,8,46,0,38,39,0
12910,58,0,84,0,56,-1,25,27,2
12911,37,0,81,0,20,-11,44,60,16
12912,37,0,77,8,36,-26,39,41,2
12913,37,0,92,6,6,0,54,86,32
12914,37,0,80,1,36,0,43,44,0
12915,37,0,80,0,18,16,43,62,18
12916,55,3,93,0,54,0,38,39,2
12917,53,1,84,0,54,1,30,30,0
12918,49,2,80,0,46,-17,31,34,2
12919,51,4,84,0,52,12,33,32,0
12920,37,0,81,0,36,-4,44,45,2
12921,44,-1,88,2,44,0,44,44,0
12922,41,1,93,0,42,26,53,52,0
12923,47,3,79,0,46,0,32,32,0
12924,37,0,82,2,24,0,45,59,14
12925,49,0,76,-5,46,-18,27,30,2
12926,44,-2,86,0,44,3,42,42,0
12927,38,0,92,2,16,15,54,77,22
12928,37,0,79,8,2,-11,43,77,34
12929,44,1,79,0,44,16,35,35,0
12930,55,0,97,0,52,8,41,45,4
12931,49,0,77,0,50,10,28,28,0
12932,53,0,77,-2,54,3,25,23,0
12933,48,-2,86,0,46,-1,37,39,2
12934,46,-1,93,2,46,4,47,46,0
12935,56,-3,79,2,56,0,23,22,0
12936,37,0,79,0,8,-15,43,72,28
12937,55,-3,98,0,52,4,42,46,4
12938,37,0,83,0,2,18,46,80,34
12939,48,0,88,-1,46,0,40,42,2
12940,60,-1,111,0,60,0,50,51,2
12941,42,4,76,0,42,0,34,35,0
12942,44,0,76,-4,44,8,32,32,0
12943,41,0,78,-2,42,-4,37,37,0
12944,37,0,76,-7,28,0,40,48,8
12945,45,0,87,0,46,9,42,41,0
12946,63,3,111,0,62,0,48,49,2
12947,37,0,97,0,36,0,60,61,0
12948,37,-11,106,0,34,11,69,72,4
12949,59,0,84,0,56,-14,25,27,2
12950,40,0,97,0,38,0,57,59,2
12951,106,0,108,0,70,0,1,38,36
12952,105,1,107,6,70,0,1,37,36
12953,45,-1,82,0,46,22,37,35,0
12954,47,-5,86,1,46,0,39,40,0
12955,37,0,92,-3,12,0,55,79,24
12956,51,0,78,0,50,-4,27,29,2
12957,44,0,81,6,44,12,38,37,0
12958,53,-4,108,0,52,-19,55,56,2
12959,43,-4,86,0,44,18,43,42,0
12960,37,0,79,1,2,0,42,76,34
12961,82,0,85,-1,-6,6,3,93,90
12962,37,0,83,0,6,6,46,78,32
12963,42,0,78,-1,42,-1,36,37,2
12964,52,-4,79,0,52,-1,26,27,0
12965,37,0,97,0,20,-13,60,77,16
12966,49,0,102,0,50,2,53,53,0
12967,38,0,106,0,38,12,68,67,0
12968,44,3,76,0,44,8,32,32,0
12969,38,0,76,-1,36,-25,38,40,2
12970,58,4,91,3,56,0,33,34,2
12971,47,4,77,0,46,0,31,31,0
12972,55,0,93,1,8,0,37,85,48
12973,51,0,83,0,52,11,31,31,0
12974,43,0,83,-5,42,-13,39,41,2
12975,43,-1,77,0,42,-7,34,36,2
12976,52,-1,82,0,52,0,29,30,0
12977,52,-5,88,0,52,0,36,37,0
12978,37,0,76,2,30,27,39,45,6
12979,51,0,88,1,52,2,36,36,0
12980,48,0,83,0,46,-8,34,36,2
12981,55,0,93,0,42,-30,37,51,14
12982,49,0,85,0,46,-14,36,39,2
12983,53,0,84,0,54,16,31,30,0
12984,48,-1,77,0,46,0,28,30,2
12985,37,0,108,0,30,-4,71,77,6
12986,41,0,80,-2,38,-33,39,41,2
12987,50,-2,86,-1,50,0,36,37,0
12988,37,0,77,0,8,11,40,70,30
12989,55,-5,93,0,46,0,37,46,8
12990,56,0,77,0,-22,-4,21,100,80
12991,55,3,83,0,54,0,28,28,0
12992,37,0,106,8,18,0,69,88,18
12993,37,0,77,0,6,13,40,72,32
12994,51,0,88,1,50,0,37,39,2
12995,55,0,96,0,46,-21,41,50,8
12996,45,0,84,1,44,-11,39,41,2
12997,59,0,108,-2,56,-17,49,51,2
12998,56,0,97,-1,46,-3,41,51,10
12999,37,0,97,0,24,-15,60,73,14
13000,37,0,75,0,24,21,38,52,14
13001,45,0,78,0,44,-2,33,34,2
13002,55,0,77,0,-18,-4,21,95,74
13003,56,-1,80,0,56,3,24,23,0
13004,37,0,80,-6,16,0,43,65,22
13005,37,0,93,-2,12,0,56,81,24
13006,39,4,82,0,38,0,43,43,0
13007,85,0,88,0,6,16,3,83,80
13008,56,0,77,0,-10,-8,21,87,66
13009,51,5,91,0,50,0,40,42,2
13010,55,0,77,1,54,0,22,23,0
13011,49,0,106,7,50,14,58,57,0
13012,56,0,84,0,56,0,28,28,0
13013,37,0,77,0,8,-7,40,69,30
13014,37,0,76,0,28,-16,39,47,8
13015,41,0,81,-4,38,0,40,42,2
13016,46,0,82,0,46,-1,36,35,0
13017,48,-3,86,0,46,-15,37,39,2
13018,53,0,86,1,52,-3,33,35,2
13019,49,1,85,0,46,-7,36,39,2
13020,45,1,86,0,46,29,41,40,0
13021,56,0,83,0,56,14,27,26,0
13022,56,1,81,1,-4,0,25,86,62
13023,37,0,81,0,24,26,44,57,14
13024,44,-1,84,0,42,-29,41,43,2
13025,81,0,84,7,-14,0,4,100,96
13026,37,0,74,0,28,1,38,46,8
13027,37,-1,106,-4,30,241,69,75,6
13028,56,-2,88,0,56,0,31,31,0
13029,40,-4,77,0,38,0,37,38,2
13030,55,0,78,0,6,7,23,73,50
13031,49,5,102,0,50,3,53,53,0
13032,56,-2,97,-1,42,-14,41,55,14
13033,37,5,81,0,38,31,43,42,0
13034,40,0,86,0,38,-6,46,48,2
13035,55,0,78,0,16,8,23,63,40
13036,37,-1,76,-4,36,-7,39,40,0
13037,55,0,76,6,-22,0,21,99,78
13038,41,1,85,2,42,5,44,44,0
13039,42,5,89,0,42,0,47,48,0
13040,41,0,77,0,38,-28,36,38,2
13041,52,0,102,0,52,0,50,51,0
13042,45,-3,83,0,46,11,38,37,0
13043,37,0,77,0,38,31,40,39,0
13044,41,-5,82,0,42,0,41,41,0
13045,37,0,106,0,28,-15,68,77,8
13046,41,3,80,0,42,4,39,39,0
13047,49,4,88,0,50,2,39,39,0
13048,56,0,107,0,54,-15,51,53,2
13049,48,-3,86,0,46,0,39,40,2
13050,46,-1,79,-7,46,0,33,32,0
13051,37,0,103,-7,28,0,66,75,8
13052,55,-1,89,-6,54,0,34,35,0
13053,52,-1,103,1,52,-4,51,51,0
13054,55,4,84,0,54,0,30,30,0
13055,55,0,96,0,50,-2,41,47,6
13056,56,0,96,0,44,8,40,52,12
13057,44,-4,106,0,44,0,62,62,0
13058,56,2,95,0,56,12,39,39,0
13059,57,-3,85,0,56,0,28,28,0
13060,37,0,82,0,36,0,45,46,2
13061,37,-2,76,0,38,7,38,37,0
13062,56,0,87,3,56,0,31,30,0
13063,55,0,97,0,44,-13,41,53,12
13064,55,0,78,0,2,-17,23,75,52
13065,37,0,81,0,38,11,43,42,0
13066,56,0,81,0,-6,1,25,88,64
13067,51,-2,77,0,50,-10,26,28,2
13068,37,0,76,0,20,-3,39,55,16
13069,42,-1,79,0,42,0,38,38,0
13070,49,-1,89,0,50,0,40,40,0
13071,49,0,80,0,46,-16,31,34,2
13072,55,0,95,0,46,-19,40,49,8
13073,43,0,83,0,42,0,40,41,2
13074,55,-5,81,0,-4,11,26,86,60
13075,37,0,78,0,0,-7,41,78,36
13076,45,0,78,0,46,11,33,32,0
13077,41,0,86,8,38,-4,46,48,2
13078,49,0,88,-1,50,3,39,39,0
13079,55,0,77,0,28,-2,21,48,28
13080,39,1,77,0,38,0,39,39,0
13081,37,0,75,0,34,0,38,41,2
13082,37,0,96,-3,36,0,59,60,2
13083,80,0,85,2,-40,3,5,126,122
13084,49,0,83,0,50,2,33,33,0
13085,49,-2,87,0,46,-15,38,41,2
13086,41,2,80,0,42,4,39,39,0
13087,37,0,76,0,26,3,39,50,12
13088,45,0,80,0,44,-6,35,36,2
13089,49,0,82,0,46,-2,33,35,2
13090,37,0,90,0,28,-13,53,62,8
13091,37,-203,106,0,36,8,69,69,0
13092,43,-4,109,0,42,0,66,67,2
13093,44,0,86,3,44,6,43,42,0
13094,38,-1,76,-1,38,0,38,37,0
13095,37,0,93,0,12,6,56,81,24
13096,45,-4,88,0,46,17,42,41,0
13097,53,5,86,0,54,11,33,32,0
13098,42,1,96,0,42,0,54,55,0
13099,55,-2,81,0,54,-5,26,27,2
13100,37,0,104,3,26,24,67,78,12
13101,37,0,106,0,26,-7,69,80,12
13102,37,0,78,1,12,6,42,65,24
13103,46,0,87,-1,46,-1,41,41,0
13104,37,0,76,0,34,-26,40,43,2
13105,55,4,74,-12,-4,-27,19,79,60
13106,41,0,86,2,42,0,45,45,0
13107,54,2,81,2,54,0,28,27,0
13108,56,0,81,0,0,15,25,81,56
13109,37,0,83,0,2,11,46,80,34
13110,41,0,77,0,42,26,37,36,0
13111,85,1,88,1,-2,0,3,91,88
13112,49,-1,83,0,50,7,34,34,0
13113,48,0,86,5,46,0,37,39,2
13114,45,-2,81,0,46,8,36,35,0
13115,37,0,79,-3,36,-5,42,43,0
13116,37,0,78,0,20,-21,42,57,16
13117,37,0,82,-2,36,0,45,46,0
13118,37,0,75,0,28,6,38,46,8
13119,55,0,92,3,30,-2,37,61,24
13120,37,0,80,4,2,0,43,77,34
13121,56,0,97,6,52,-1,41,45,4
13122,49,-3,101,6,46,-29,52,55,2
13123,45,0,84,0,44,0,39,40,2
13124,37,-9,106,0,34,9,69,72,4
13125,37,0,106,1,28,-21,69,78,8
13126,39,1,82,0,38,0,42,43,0
13127,44,0,84,0,42,-19,40,43,2
13128,51,-3,80,-1,52,2,29,28,0
13129,43,0,76,0,44,26,33,32,0
13130,38,0,76,0,36,-28,38,40,2
13131,56,0,78,0,42,-23,22,37,14
13132,37,0,78,0,-4,10,41,83,42
13133,45,-2,82,0,44,-23,37,38,2
13134,44,4,79,0,44,23,35,35,0
13135,55,0,79,0,20,20,23,58,34
13136,51,5,81,0,50,-12,29,32,2
13137,44,0,76,1,44,14,32,32,0
13138,49,2,81,0,46,-1,33,35,2
13139,37,0,79,0,18,21,42,61,18
