appearance.eye-color,appearance.gender,appearance.hair-color,appearance.height,appearance.race,appearance.weight,biography.aliases,biography.alignment,biography.alter-egos,biography.first-appearance,biography.full-name,biography.place-of-birth,biography.publisher,connections.group-affiliation,connections.relatives,id,image.url,name,powerstats.combat,powerstats.durability,powerstats.intelligence,powerstats.power,powerstats.speed,powerstats.strength,response,work.base,work.occupation
Red,Male,No Hair,"[""6'7"", '201 cm']",Eternal,"['985 lb', '443 kg']","['The Mad Titan', 'Masterlord', 'The Overmaster', 'Chins']",bad,No alter egos found.,Iron Man #55,Thanos,Titan,Marvel Comics,"Zodiac (ally); formerly Infinity Watch, Defenders","A'Lars (father): Sui-San (mother, deceased; Eros (brother);Kronos (paternal Grandfather, deceased); Daina (paternal grandmother, deceased); Zuras (uncle, deceased); Thena (cousin); Gamora (foster daughter);Nebula (alleged granddaughter); Rot (""child"" by Death);",655,https://www.superherodb.com/pictures2/portraits/10/100/1305.jpg,Thanos,80,100,100,100,33,100,success,"Mobile, formerly Sanctuary II, Titan","Conqueror, worshiper of Death"
-,Male,-,"['-', '0 cm']",null,"['- lb', '0 kg']",['Cape'],good,No alter egos found.,The Cape S01E01 (2011),Vince Faraday,-,null,-,"Trip Faraday (son), Dana Thompson-Faraday (wife)",656,https://www.superherodb.com/pictures2/portraits/10/100/1375.jpg,The Cape,64,32,38,22,23,10,success,-,-
Brown,Male,Black,"[""6'2"", '188 cm']",Human,"['225 lb', '101 kg']",['Eddie Blake'],neutral,No alter egos found.,"Watchmen #1 (September, 1986)",Edward Morgen Blake,-,DC Comics,"Formerly Crimebusters, Minutemen","Silk Spectre (Laurel ""Laurie"" Juspeczyk) (daughter)",657,https://www.superherodb.com/pictures2/portraits/10/100/1062.jpg,The Comedian,80,10,63,12,17,14,success,New York City,Former Adventurer; Government Agent
Blue,Male,No Hair,"[""6'0"", '183 cm']",Human / Radiation,"['500 lb', '225 kg']","['Blackbeard the Pirate', 'Grim Ben', 'Dr. Josiah Verpoorteen']",good,No alter egos found.,"Fantastic Four #1 (November, 1961)",Ben Grimm,"New York City, New York",Marvel Comics,"Fantastic Four formerly Avengers West Coast, Unlimited Class Wrestling Federation, Thunderiders","Daniel (father, deceased), Elsie (mother, deceased), Daniel Jr. (brother, deceased), Jacob ('Jake,' uncle), Alyce (aunt, deceased), Pentunia ('Penny,' aunt, Jacob's second wife)",658,https://www.superherodb.com/pictures2/portraits/10/100/139.jpg,Thing,80,100,75,38,21,84,success,"Baxter Building, New York City, New York (formerly) Four Freedoms Plaza, Pier Four;","Adventurer, former Air Force test pilot"
Blue,Male,Blond,"[""6'6"", '198 cm']",Asgardian,"['640 lb', '288 kg']","['Donald Blake', 'Sigurd Jarlson', 'Jake Olsen', 'Donar the Mighty']",good,Rune King Thor,"Journey into Mystery #83 (August, 1962)",Thor Odinson,Asgard,Rune King Thor,Avengers,"Odin (father), Gaea (mother), Frigga (step-mother), Loki (step-brother), Vidar (half-brother), Buri (paternal great-grandfather), Bolthorn (maternal great grandfather), Bor (grandfather), Bestla (grandmother), Vili (uncle), Ve (uncle), Sigyn (former sister-in-law), Hela (alleged niece), Jormungand (alleged nephew), Fernis Wolf (alleged nephew)",659,https://www.superherodb.com/pictures2/portraits/10/100/140.jpg,Thor,100,100,69,100,83,100,success,"New York, New York",King of Asgard; formerly EMS Technician; Physician
Blue,Female,Blond,"[""5'9"", '175 cm']",Asgardian,"['317 lb', '143 kg']","['Asgard Lass', 'the Designate', 'the Destroyer', 'Hammerette', 'Hammer Girl', 'Hammer Lass', 'Tara Olson', 'Spirit of the Jewel', 'the Supreme', 'Thoreta', 'Thorita', 'Thor Lass']",good,No alter egos found.,"Thor, Volume 2, #22; (as Thor Girl) Thor, Volume 2, #33",Tarene,-,Marvel Comics,Ally of the Asgardians,-,660,https://www.superherodb.com/pictures2/portraits/10/100/1296.jpg,Thor Girl,70,84,75,100,70,83,success,"Camp Hammond; FormerlyNew York City, Formerly Asgard",-
Brown,Male,Black,"[""6'1"", '185 cm']",null,"['225 lb', '101 kg']",['-'],good,No alter egos found.,Giant-Size X-Men #1 (1975),John Proudstar,"Camp Verde, Arizona",Marvel Comics,"X-Men, formerly US Marine Corp","Unidentified grandfather (deceased), Neal Proudstar (father, deceased), Maria Proudstar (mother, deceased), James Proudstar (Warpath, brother)",661,https://www.superherodb.com/pictures2/portraits/10/100/611.jpg,Thunderbird,70,32,50,13,27,32,success,"Xavier's School for Gifted Youngsters, Salem Center, Westchester County, New York","Former adventurer, student, Marine"
-,Male,-,"['-', '0 cm']",null,"['- lb', '0 kg']",['-'],good,Warpath,-,James Proudstar,-,Warpath,-,-,662,https://www.superherodb.com/pictures2/portraits/10/100/927.jpg,Thunderbird II,null,null,null,null,null,null,success,-,-
Brown,Male,Black,"[""5'9'"", '175 cm']",null,"['165 lb', '74 kg']",['-'],good,No alter egos found.,-,Neal Shaara,Bangladesh,Marvel Comics,"None; formerly X-Men, X-Corporation","Sanjit (brother,deceased)",663,https://www.superherodb.com/pictures2/portraits/10/100/141.jpg,Thunderbird III,null,null,null,null,null,null,success,-,Adventurer
Blue,Male,Blond,"[""6'6"", '198 cm']",null,"['640 lb', '288 kg']",['Thor'],good,No alter egos found.,(as Masterson) Thor #391; (as Thor) Thor #432; (as Thunderstrike) Thunderstrike #1,Eric Kevin Masterson,-,Marvel Comics,"(At time of death) Avengers; (Formerly) Legion of the Unliving, Thor Corps","Marcy Masterson Steele (wife, divorced), Kevin Masterson (son)",664,https://www.superherodb.com/pictures2/portraits/10/100/177.jpg,Thunderstrike,72,84,63,42,70,80,success,-,"(as Thunderstrike) Adventurer, crimefighter, (as Masterson) Architect"
Green,Female,Red,"[""7'2"", '218 cm']",null,"['350 lb', '158 kg']",['-'],good,No alter egos found.,"Fantastic Four #129 (December, 1972)",Thundra,-,Marvel Comics,"Lady Liberators; Empress of the Sisterhood; formerly Frightful Four, Fantastic Four, former agent of Roxxon Oil Corporation","Superia (alleged ancestor), Arkon (consort) Lyra (alternate reality daughter)",665,https://www.superherodb.com/pictures2/portraits/10/100/508.jpg,Thundra,54,64,38,26,32,81,success,Mobile; United Sisterhood Republic of North America,"Ruler, warrior"
Grey,Male,No Hair,"[""6'1"", '185 cm']",Human,"['450 lb', '203 kg']",['Arlys Tigershark'],bad,No alter egos found.,"Sub-Mariner #5 (September, 1968)",Todd Arliss,"Pasadena, California",Marvel Comics,"Villains for Hire, Lethal Legion, Dr. Dorcas; Masters of Evil; Namor's Deep Six; Attuma's Deep Six; Offenders","Diane Newell (sister); Mara (wife, deceased); Walter Newell (brother-in-law);",666,https://www.superherodb.com/pictures2/portraits/10/100/10047.jpg,Tiger Shark,28,70,38,51,46,72,success,-,-
Green,Female,Auburn,"[""5'10"", '178 cm']",null,"['180 lb', '81 kg']","['The Cat', 'Greer Sorenson']",good,No alter egos found.,The Cat #1,Greer Grant Nelson,Presumably Chicago Illinois USA,Marvel Comics,Avengers,"Mr. Grant (father), Mrs. Grant (mother, deceased), William Nelson (husband, deceased)",667,https://www.superherodb.com/pictures2/portraits/10/100/42.jpg,Tigra,90,38,63,33,53,32,success,"New York City, New York USA","Laboratory assistant, model, adventurer, NYC police"
Brown,Male,White,"[""5'4"", '163 cm']",null,"['120 lb', '54 kg']",['-'],bad,No alter egos found.,Amazing Spider-Man #2 (1963),Phineas Mason,-,Marvel Comics,-,"Deborah Watts Mason (wife, deceased), Rick Mason (aka Agent, son, deceased)",668,https://www.superherodb.com/pictures2/portraits/10/100/1036.jpg,Tinkerer,14,14,100,10,23,10,success,-,Inventor and technician serving the underworld
-,Male,-,"['-', '0 cm']",null,"['- lb', '0 kg']",['-'],good,No alter egos found.,-,,-,HarperCollins,-,-,669,https://www.superherodb.com/pictures2/portraits/10/100/1154.jpg,Titan,null,null,null,null,null,null,success,-,-
Black,Male,Brown,"[""5'9"", '175 cm']",Mutant,"['169 lb', '76 kg']",['The Terrible Toad-King'],neutral,No alter egos found.,"X-Men #4 (March, 1964)",Mortimer Toynbee,"York, England",Marvel Comics,"198; (formerly) Brotherhood of Evil Mutants, Misfits; (formerly) associate of Gideon, Emma Frost",-,670,https://www.superherodb.com/pictures2/portraits/10/100/1125.jpg,Toad,28,56,50,70,58,34,success,-,Former criminal
Blue,Male,Brown,"[""6'2"", '188 cm']",Symbiote,"['215 lb', '97 kg']",['Larry'],good,No alter egos found.,Venom vs. Carnage #1 (2004),Patrick Mulligan,New York City,Marvel Comics,Ally of Spider-Man and Black Cat,"Gina Mulligan (wife), Edward Mulligan (son), Mr. Mulligan (father), Mrs. Mulligan (mother), Carnage (""father""), Venom (""grandfather"")",671,https://www.superherodb.com/pictures2/portraits/10/100/848.jpg,Toxin,70,84,56,82,70,73,success,-,Police officer
Black,Male,Blond,"[""6'3"", '191 cm']",Symbiote,"['260 lb', '117 kg']","['Eddie', 'Sister Edwina', '""Ed""', 'Edwin Brock', 'Venom', 'Lethal Protector', '998th', 'Anti-Venom', 'White Venom']",good,"Anti-Venom, Venom",Venom Vol 2 #17,Eddie Brock,"San Francisco, California",Anti-Venom,"Formerly; temporary partner of Agent Venom, Savage Six, Sinister Six, Revengers, former partner of Vengeance, Spider-Man, Scarlet Spider. Volunteer at F.E.A.S.T.","Carl Brock (father, estranged), Janine Brock (mother, deceased), Mary Brock (sister), Ann Weying (ex-wife, deceased), Symbiotes' relatives: Anti-Venom Symbiote (former symbiote, uncle and former brother, deceased), Venom Symbiote (former symbiote, grandfather, former brother), Agony, Phage, Riot, Lasher (uncles, former sons), Scorn (sister, former niece), Carnage (father, former son), Scream (aunt, former daughter, deceased), Hybrid (uncle, former son, deceased)",672,https://www.superherodb.com/pictures2/portraits/10/100/10494.jpg,Toxin,70,85,75,97,42,80,success,"New York, New York","Vigilante; former symbiote hunter, shelter attendant, government operative, journalist for the Daily Globe"
-,Female,-,"['-', '0 cm']",null,"['- lb', '0 kg']",['Ice Queen'],good,No alter egos found.,-,Tracy Strauss,"Beverly Hills, CA",NBC - Heroes,-,"Niki Sanders (estranged triplet sister, deceased), Barbara (estranged triplet sister), W. Strauss (father), Rebecca Rosenthal (mother)",673,https://www.superherodb.com/pictures2/portraits/10/100/1312.jpg,Tracy Strauss,null,null,null,null,null,null,success,-,"Former aide to Senator Nathan Petrelli, Former Pinehearst consultant, former political adviser to Governor Robert Malden"
Blue,Male,Blond,"[""6'0"", '183 cm']",Human,"['179 lb', '81 kg']",['James Jesse'],-,No alter egos found.,"Flash #113 (July, 1960)",Giovanni Giuseppe,-,DC Comics,-,-,674,https://www.superherodb.com/pictures2/portraits/10/100/1468.jpg,Trickster,null,null,null,null,null,null,success,Keystone City,"Special effects designer, con artist"
Yellow,Male,Black,"['-', '0 cm']",God / Eternal,"['- lb', '0 kg']","['Lucifer', 'Satan,The Devil', 'Lord Trigon', 'Master Trigon', 'King Trigon', 'Conqueror of Worlds', 'Ruler of the Five Under Realms']",bad,No alter egos found.,"New Teen Titans #5 (March, 1981)",,-,DC Comics,-,"Belial (son), Ruskoff (son), Suge (son), Raven (daughter)",675,https://www.superherodb.com/pictures2/portraits/10/100/10703.jpg,Trigon,null,null,null,null,null,99,success,-,-
Purple,Female,Brown,"[""5'6"", '168 cm']",null,"['130 lb', '59 kg']","['Duo Damsel', 'Una', 'Triad']",good,No alter egos found.,Teen Titans/Legion Special #1,Luornu Durgo,-,DC Comics,Legion of Super-Heroes,-,676,https://www.superherodb.com/pictures2/portraits/10/100/1185.jpg,Triplicate Girl,42,42,63,44,23,10,success,"Earth, 31st century",-
Green,Male,No Hair,"[""6'2"", '188 cm']",Inhuman,"['190 lb', '86 kg']",['-'],good,No alter egos found.,"Fantastic Four #45 (December, 1965)",Triton,"Island of Attilan, Atlantic Ocean",Marvel Comics,"Inhuman Royal Family, Universal Inhumans, Royal Guard, New Inhuman Elite; formerly Shi'ar Army Elite Corps & Imperial Guard[citation needed], Namor's Deep Six","Mander, Azur (parents, deceased), Karnak (brother, deceased), Magnar, Zeta (paternal grandparents), Kobar, La (maternal grandparents), Rynda (paternal aunt), Ambur (maternal aunt) ,Black Bolt, Maximus, Medusa, Crystal (cousins)",677,https://www.superherodb.com/pictures2/portraits/10/100/513.jpg,Triton,55,65,56,35,50,63,success,-,-
-,Male,-,"[""6'0"", '183 cm']",null,"['182 lb', '82 kg']",['Apollo'],bad,No alter egos found.,-,Harvey Dent,-,DC Comics,-,"Duela Dent (Daughter), Gilda Dent (Wife), Poison Ivy (Fianc�e), Rachel Dawes (Girlfriend)",678,https://www.superherodb.com/pictures2/portraits/10/100/802.jpg,Two-Face,28,14,88,9,12,10,success,-,Reformed criminal; former district attorney
Blue,Female,Blond,"[""5'6"", '168 cm']",null,"['233 lb', '105 kg']","['Suzy Sherman', 'Ultra-Girl']",good,No alter egos found.,-,Tsu-Zana,-,Marvel Comics,"Initiative, New Warriors",Toby Sherman (father),679,https://www.superherodb.com/pictures2/portraits/10/100/1295.jpg,Ultragirl,80,70,50,35,35,80,success,-,Model
Red,Male,-,"[""6'9"", '206 cm']",Android,"['735 lb', '331 kg']","['Crimson Cowl', 'Great Devil', 'Great Ultron', 'Iron Man', 'Mark', 'Omega', 'Ultimate Ultron', 'Ultron-5 (and hundreds of other sequential numerical designations)', 'Ultron Mark Twelve', 'Ho Yinsen']",bad,No alter egos found.,"Avengers #54 (July, 1968)",Ultron,"Created in Cresskill, New Jersey",Marvel Comics,"Phalanx; formerly Sons of Yinsen, Lethal Legion, Masters of Evil","Hank Pym (Yellowjacket, creator, ""father""), Janet Van Dyne (Wasp, regarded by Ultron as ""mother"" due to marriage to Pym), Jocasta (creation, former mate), Alkhema (creation, former mate, deactivated), Vision (creation, ""son""), Victor Mancha (creation, son), Rex (creation, pet, deactivated), Robos & Bio-Synthezoids (creations of Alkhema, ""grandchildren"";, destroyed); Simon Williams (Wonder Man), Eric Williams (Grim Reaper) & Wanda Maximoff (Scarlet Witch), all regarded by Ultron as part of his ""extended family"" due to their familial connections with the Vision",680,https://www.superherodb.com/pictures2/portraits/10/100/1339.jpg,Ultron,64,100,88,100,42,83,success,-,"Mass murderer, scientist, would-be world conqueror, ruler of Phalanx"
Blue,Male,White,"[""50'0"", '15.2 meters']",Frost Giant,"['128000 lb', '58 tons']",['-'],bad,No alter egos found.,-,,Jotunheim,Marvel Comics,Giants of Jotunheim,-,681,https://www.superherodb.com/pictures2/portraits/10/100/1484.jpg,Utgard-Loki,64,84,50,85,23,80,success,-,Monarch
Blue,Female,Strawberry Blond,"[""5'6'"", '168 cm']",null,"['120 lb', '54 kg']",['-'],good,No alter egos found.,"(as Lyons) CAPTAIN AMERICA #325, (as Vagabond) CAPTAIN AMERICA #342",Priscilla Lyons,-,Marvel Comics,Former partner of Nomad,Phil (brother),682,https://www.superherodb.com/pictures2/portraits/10/100/145.jpg,Vagabond,null,null,null,null,null,null,success,Mobile,Adventurer
Hazel,Female,Black,"[""5'9"", '175 cm']",null,"['125 lb', '56 kg']",['-'],good,No alter egos found.,Team Epic Episode 101,,"East Coast, Canada",Team Epic TV,Team Epic,-,683,https://www.superherodb.com/pictures2/portraits/10/100/1004.jpg,Valerie Hart,null,null,null,null,null,null,success,Toronto,"Vigilante, Superhero"
Blue,Female,Blond,"[""6'3'"", '191 cm']",null,"['475 lb', '214 kg']","['Barbara Norriss', 'Samantha Parrington']",good,No alter egos found.,"(Enchantress in Valkyrie's form) AVENGERS #87, (Samantha Parrington in Valkyrie's form) INCREDIBLE HULK #142, (Brunnhilde in Barbara Norriss's body) DEFENDERS #3, (Brunnhilde in her own body) DEFENDERS #109",Brunnhilde (also spelled Brunnhilda),Presumably Asgard,Marvel Comics,"Gods at Asgard, Valkyrior, Defenders",-,684,https://www.superherodb.com/pictures2/portraits/10/100/147.jpg,Valkyrie,null,null,null,null,null,94,success,"Asgard, later New York City area, later Defenders Mansion, Colorado.","Chooser of the Slain, Adventurer"
Green,Male,No Hair,"[""5'5"", '165 cm']",null,"['175 lb', '79 kg']",['Telford Porter'],bad,No alter egos found.,X-Men (Vol 1) #2,,"Boston, Massachusetts",Marvel Comics,"(former) Outer Circle of Enforcers II, Factor Three, Fallen Angels",-,685,https://www.superherodb.com/pictures2/portraits/10/100/1105.jpg,Vanisher,42,56,63,61,75,10,success,"former) Factor Three headquarters, Europe; Beat Street Club, New York City","Professional criminal, former subversive"
-,Male,Black,"[""5'6"", '168 cm']",Saiyan,"['163 lb', '73 kg']","['Prince Vegeta', 'The Saiyan Prince', 'The Prince of all Saiyans', 'Majin Vegeta', 'Bejiita', 'Bejiita no Ouji', 'Vejita', 'Vegita', 'Captain Vegeta', 'Vegeta-Sama', 'Makita (Hebrew dub)', 'Bezita (Malaysian dub)', 'Super Vegeta']",bad,No alter egos found.,Dragon Ball #17,Vegeta,-,Shueisha,-,-,686,https://www.superherodb.com/pictures2/portraits/10/100/1206.jpg,Vegeta,100,95,81,100,92,100,success,-,-
Blue,Male,Strawberry Blond,"[""6'3"", '191 cm']",Symbiote,"['260 lb', '117 kg']",['-'],bad,"Anti-Venom, Toxin","(as alien costume) Secret Wars #8, (behind the scenes) Web of Spider-Man #18, (actual appearance) Amazing Spider-Man #300",Eddie Brock,"New York, New York",Anti-Venom,Sinister Six (formerly),"Eddie Brock: Carl Brock (father), Jamie Brock (mother), Anne Weying (She-Venom, ex wife, deceased); Venom symbiote: Carnage (bonded to Cletus Kasidy, 1st generation offspring), five forced offspring - one independant (bonded to Donna, last name unrevealed, 1st generation offspring), four forming a composite symbiote (Hybrid (bonded to Scott Washington, 1st generation offspring), Toxin (bonded to Patrick Mulligan, 2nd generation offspring)",687,https://www.superherodb.com/pictures2/portraits/10/100/22.jpg,Venom,84,84,75,86,65,57,success,"New York, New York","Vigilante; former journalist for the Daily Globe, government operative"
Brown,Male,Black,"[""5'9"", '175 cm']",null,"['110 lb', '50 kg']",['-'],bad,No alter egos found.,Marvel Knights Spider-Man #7 (2005),Angelo Fortunato,-,Marvel Comics,-,"Vincente Paolo Fortunato (father), unidentified mother (deceased), Giacomo Fortunato (Jimmy-Six, brother), Anna Fortunato (sister), Mary Fortunato (sister-in-law), James Fortunato (nephew), other unidentified neices or nephews",688,https://www.superherodb.com/pictures2/portraits/10/100/1124.jpg,Venom II,56,70,50,54,47,57,success,-,-
Brown,Male,Brown,"[""7'6"", '229 cm']",Symbiote,"['742 lb', '334 kg']",['Scorpion'],bad,Scorpion,(As Gargan) Amazing Spider-Man #19 (1964); (as Scorpion) Amazing Spider-Man #20 (1965); (as Venom) Marvel Knights: Spider-Man #10 (2005),MacDonald Gargan,-,Scorpion,"Thunderbolts; formerly (as Scorpion) Masters of Evil, ""Spider-Man Revenge League""; (as Venom) Sinister Twelve",-,689,https://www.superherodb.com/pictures2/portraits/10/100/1042.jpg,Venom III,56,90,63,73,35,73,success,-,"Government operative; former professional criminal, private eye"
-,Male,-,"[""7'5"", '226 cm']",Symbiote,"['- lb', '0 kg']",['Deadpool'],-,"Deadpool, Evil Deadpool","What If? Iron Man: Demon in an Armor #1 (February, 2011)",Wade Wilson,-,Deadpool,-,-,690,https://www.superherodb.com/pictures2/portraits/10/100/10618.jpg,Venompool,100,100,69,100,63,57,success,-,Conqueror; Adventurer
